Time,Calls in SL,BH,Hoop,Wait T,C,Floor,IB Calls,OB Calls,IB Voicemail Calls,IB Forwarded Calls,IB Overflow Calls,IB Regular Calls,Aban In Queue,Avg. Wait Time,SL %,SL % - 18s,IB Regular Calls Completed,IB Handled,IB AHT,OB Handled,OB AHT
4/20/2021 11:00,11,Business Hours,22,141,,22,11,1,0,0,0,11,0,12.82,1,0.82,11,11,244,1,14
4/20/2021 11:00,1,Business Hours,22,17,,22,1,0,0,0,0,1,0,17,1,1,1,1,152,0,
4/20/2021 11:30,6,Business Hours,23,52,,23,6,2,0,0,0,6,0,10.4,1,0.8,5,5,215,2,74
4/20/2021 12:00,12,Business Hours,24,134,,24,12,0,0,0,0,12,0,14.89,1,0.67,9,9,203,0,
4/20/2021 12:30,12,Business Hours,25,131,,25,12,1,0,0,0,12,1,13.1,1,0.91,10,10,246,1,267
4/20/2021 12:30,2,Business Hours,25,11,,25,2,0,0,0,0,2,0,11,1,1,1,1,497,0,
4/20/2021 13:00,3,Business Hours,26,429,,26,7,0,0,0,0,7,0,61.29,0.43,0.29,7,7,310,0,
4/20/2021 13:30,11,Business Hours,27,85,,27,12,0,0,1,0,11,0,14.17,1,0.67,6,6,267,0,
4/20/2021 13:30,0,Business Hours,27,0,,27,1,0,0,0,0,1,0,,,,0,0,,0,
4/20/2021 14:00,8,Business Hours,28,145,,28,9,0,0,0,0,9,0,16.11,0.89,0.78,9,9,214,0,
4/20/2021 14:00,5,Business Hours,28,58,,28,5,0,0,0,0,5,0,11.6,1,1,5,5,157,0,
4/20/2021 14:30,3,Business Hours,29,50,,29,3,0,0,0,0,3,0,16.67,1,0.33,3,3,276,0,
4/20/2021 15:00,5,Business Hours,30,185,,30,6,0,0,0,0,6,0,30.83,0.83,0.83,6,6,194,0,
4/20/2021 15:30,7,Business Hours,31,74,,31,7,0,0,0,0,7,0,10.57,1,1,7,7,369,0,
4/20/2021 16:00,15,Business Hours,32,510,,32,16,0,0,0,0,16,1,36.4,0.93,0.73,14,14,179,0,
4/20/2021 16:00,3,Business Hours,32,40,,32,3,0,0,0,0,3,0,13.33,1,0.67,3,3,228,0,
4/20/2021 16:30,7,Business Hours,33,487,,33,13,0,0,1,0,12,1,54.1,0.6,0.6,9,9,243,0,
4/20/2021 16:30,4,Business Hours,33,79,,33,5,0,0,0,0,5,1,19.8,0.8,0.4,4,4,260,0,
4/20/2021 17:00,11,Business Hours,34,228,,34,12,0,0,0,0,12,0,20.73,0.91,0.64,11,11,244,0,
4/20/2021 17:00,1,Business Hours,34,12,,34,1,0,0,0,0,1,0,12,1,1,1,1,147,0,
4/20/2021 17:30,12,Business Hours,35,116,,35,13,0,0,1,0,12,0,10.55,1,0.91,11,11,268,0,
4/20/2021 18:00,0,Business Hours,36,0,,36,9,0,0,0,9,0,0,,,,0,0,,0,
4/20/2021 18:00,0,Business Hours,36,0,,36,13,0,4,0,2,7,0,0,,,7,0,,0,
4/20/2021 18:30,0,Business Hours,37,0,,37,10,0,0,0,10,0,0,,,,0,0,,0,
4/20/2021 18:30,0,Business Hours,37,0,,37,10,0,4,0,0,6,0,0,,,4,0,,0,
4/20/2021 19:00,0,Business Hours,38,0,,38,3,0,0,0,3,0,0,,,,0,0,,0,
4/20/2021 19:00,0,Business Hours,38,0,,38,7,0,2,0,2,3,0,0,,,3,0,,0,
4/20/2021 19:30,0,Business Hours,39,0,,39,4,0,0,0,4,0,0,,,,0,0,,0,
4/20/2021 19:30,0,Business Hours,39,0,,39,4,0,0,0,0,4,0,0,,,4,0,,0,
4/20/2021 20:00,0,Business Hours,40,0,,40,5,0,0,0,5,0,0,,,,0,0,,0,
4/20/2021 20:00,0,Business Hours,40,0,,40,9,0,5,0,2,2,0,0,,,2,0,,0,
4/20/2021 20:30,0,Business Hours,41,0,,41,4,0,0,0,4,0,0,,,,0,0,,0,
4/20/2021 20:30,0,Business Hours,41,0,,41,8,0,2,0,2,4,0,0,,,4,0,,0,
4/20/2021 21:00,0,Business Hours,42,0,,42,2,0,0,0,2,0,0,,,,0,0,,0,
4/20/2021 21:00,0,Business Hours,42,0,,42,10,0,1,0,4,5,0,0,,,3,0,,0,
4/20/2021 21:30,0,Business Hours,43,0,,43,1,0,0,0,1,0,0,,,,0,0,,0,
4/20/2021 21:30,0,Business Hours,43,0,,43,5,0,2,0,2,1,0,0,,,1,0,,0,
4/20/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,1,0,0,,,,0,0,,0,
4/20/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,0,1,0,0,,,1,0,,0,
4/20/2021 23:30,0,Out of BH,47,0,,47,1,0,0,0,1,0,0,,,,0,0,,0,
4/20/2021 23:30,0,Out of BH,47,0,,47,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 0:00,0,Out of BH,0,0,,0,2,0,0,0,0,2,0,0,,,2,0,,0,
4/21/2021 0:00,0,Out of BH,0,0,,0,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 1:00,0,Out of BH,2,0,,2,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 1:00,0,Out of BH,2,0,,2,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 3:30,0,Out of BH,7,0,,7,1,0,1,0,0,0,0,0,,,0,0,,0,
4/21/2021 3:30,0,Out of BH,7,0,,7,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 4:00,0,Out of BH,8,0,,8,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 4:00,0,Out of BH,8,0,,8,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 6:00,0,Out of BH,12,0,,12,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 6:00,0,Out of BH,12,0,,12,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 6:30,0,Out of BH,13,0,,13,4,0,3,0,0,1,0,0,,,1,0,,0,
4/21/2021 6:30,0,Out of BH,13,0,,13,4,0,0,0,4,0,0,,,,0,0,,0,
4/21/2021 7:00,0,Out of BH,14,0,,14,2,0,1,0,0,1,0,0,,,0,0,,0,
4/21/2021 7:00,0,Out of BH,14,0,,14,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 7:30,0,Out of BH,15,0,,15,2,0,1,0,0,1,0,0,,,1,0,,0,
4/21/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 8:00,0,Business Hours,16,0,,16,4,0,1,0,0,3,0,0,,,3,0,,0,
4/21/2021 8:00,0,Business Hours,16,0,,16,4,0,0,0,4,0,0,,,,0,0,,0,
4/21/2021 8:30,0,Business Hours,17,0,,17,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 8:30,0,Business Hours,17,0,,17,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 9:00,3,Business Hours,18,97,,18,5,0,0,0,0,5,2,48.5,0.5,0.5,2,2,860,0,
4/21/2021 9:00,3,Business Hours,18,839,,18,19,6,0,2,0,17,1,76.25,0.17,0.17,11,11,288,6,114.5
4/21/2021 9:30,0,Business Hours,19,31,,19,2,0,0,0,0,2,0,31,0,0,1,1,248,0,
4/21/2021 9:30,6,Business Hours,19,1040,,19,11,7,0,0,0,11,0,94.55,0.55,0.45,11,11,232,7,125.86
4/21/2021 10:00,3,Business Hours,20,34,,20,3,0,0,0,0,3,0,11.33,1,1,3,3,325,0,
4/21/2021 10:00,2,Business Hours,20,0,,20,2,0,0,0,0,2,2,13.5,1,0.5,0,0,,0,
4/21/2021 10:30,5,Business Hours,21,710,,21,8,0,0,0,0,8,0,88.75,0.63,0.63,8,8,317,0,
4/21/2021 10:30,2,Business Hours,21,34,,21,2,0,0,0,0,2,0,17,1,0.5,2,2,258,0,
4/21/2021 11:00,6,Business Hours,22,484,,22,12,0,0,0,0,12,0,48.4,0.5,0.5,10,10,230,0,
4/21/2021 11:30,6,Business Hours,23,936,,23,13,0,0,2,0,11,3,117,0.55,0.55,8,8,311,0,
4/21/2021 11:30,0,Business Hours,23,0,,23,1,0,0,0,0,1,1,152,0,0,0,0,,0,
4/21/2021 12:00,11,Business Hours,24,293,,24,15,0,0,1,0,14,0,29.3,0.8,0.5,10,10,332,0,
4/21/2021 12:00,1,Business Hours,24,46,,24,2,0,0,0,0,2,1,45.5,0.5,0.5,1,1,367,0,
4/21/2021 12:30,5,Business Hours,25,64,,25,5,0,0,0,0,5,0,12.8,1,0.8,5,5,247,0,
4/21/2021 12:30,3,Business Hours,25,20,,25,3,0,0,0,0,3,0,10,1,1,2,2,322,0,
4/21/2021 13:00,5,Business Hours,26,659,,26,12,0,0,0,0,12,2,65.92,0.42,0.42,10,10,249,0,
4/21/2021 13:00,1,Business Hours,26,26,,26,1,0,0,0,0,1,0,26,1,0,1,1,264,0,
4/21/2021 13:30,11,Business Hours,27,153,,27,13,3,0,1,0,12,0,19.13,0.88,0.88,8,8,310,3,72.33
4/21/2021 14:00,4,Business Hours,28,27,,28,4,0,0,0,0,4,0,9,1,1,3,3,239,0,
4/21/2021 14:30,6,Business Hours,29,1168,,29,14,1,0,3,0,11,0,116.8,0.5,0.5,10,10,296,1,459
4/21/2021 14:30,1,Business Hours,29,8,,29,1,0,0,0,0,1,0,8,1,1,1,1,364,0,
4/21/2021 15:00,6,Business Hours,30,114,,30,7,0,0,0,0,7,0,16.29,0.86,0.86,7,7,228,0,
4/21/2021 15:30,7,Business Hours,31,64,,31,7,0,0,0,0,7,0,12.8,1,0.8,5,5,241,0,
4/21/2021 16:00,5,Business Hours,32,1961,,32,16,0,0,0,0,16,5,196.07,0.33,0.27,10,10,308,0,
4/21/2021 16:00,0,Business Hours,32,31,,32,1,0,0,0,0,1,0,31,0,0,1,1,"1,544",0,
4/21/2021 16:30,4,Business Hours,33,1260,,33,13,0,0,0,0,13,1,105,0.31,0.15,12,12,289,0,
4/21/2021 16:30,0,Business Hours,33,99,,33,1,0,0,0,0,1,0,99,0,0,1,1,311,0,
4/21/2021 17:00,6,Business Hours,34,268,,34,10,0,0,0,0,10,1,38.3,0.56,0.44,7,7,224,0,
4/21/2021 17:00,1,Business Hours,34,10,,34,1,0,0,0,0,1,0,10,1,1,1,1,141,0,
4/21/2021 17:30,3,Business Hours,35,50,,35,3,3,0,0,0,3,0,16.67,1,0.67,3,3,229,3,88.33
4/21/2021 17:30,1,Business Hours,35,9,,35,1,0,0,0,0,1,0,9,1,1,1,1,622,0,
4/21/2021 18:00,0,Business Hours,36,0,,36,5,0,0,0,5,0,0,,,,0,0,,0,
4/21/2021 18:00,0,Business Hours,36,0,,36,7,0,2,0,1,4,0,0,,,4,0,,0,
4/21/2021 18:30,0,Business Hours,37,0,,37,3,0,0,0,3,0,0,,,,0,0,,0,
4/21/2021 18:30,0,Business Hours,37,0,,37,5,0,3,0,1,1,0,0,,,1,0,,0,
4/21/2021 19:00,0,Business Hours,38,0,,38,4,0,0,0,4,0,0,,,,0,0,,0,
4/21/2021 19:00,0,Business Hours,38,0,,38,6,0,3,0,1,2,0,0,,,2,0,,0,
4/21/2021 19:30,0,Business Hours,39,0,,39,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 19:30,0,Business Hours,39,0,,39,1,0,1,0,0,0,0,0,,,0,0,,0,
4/21/2021 20:00,0,Business Hours,40,0,,40,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 20:00,0,Business Hours,40,0,,40,4,0,2,0,1,1,0,0,,,1,0,,0,
4/21/2021 20:30,0,Business Hours,41,0,,41,6,0,0,0,6,0,0,,,,0,0,,0,
4/21/2021 20:30,0,Business Hours,41,0,,41,6,0,2,0,0,4,0,0,,,4,0,,0,
4/21/2021 21:00,0,Business Hours,42,0,,42,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 21:00,0,Business Hours,42,0,,42,2,0,2,0,0,0,0,0,,,0,0,,0,
4/21/2021 21:30,0,Business Hours,43,0,,43,1,0,0,0,1,0,0,,,,0,0,,0,
4/21/2021 21:30,0,Business Hours,43,0,,43,1,0,0,0,0,1,0,0,,,1,0,,0,
4/21/2021 22:00,0,Out of BH,44,0,,44,4,0,0,0,4,0,0,,,,0,0,,0,
4/21/2021 22:00,0,Out of BH,44,0,,44,4,0,1,0,0,3,0,0,,,3,0,,0,
4/21/2021 22:30,0,Out of BH,45,0,,45,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 22:30,0,Out of BH,45,0,,45,2,0,1,0,0,1,0,0,,,0,0,,0,
4/21/2021 23:00,0,Out of BH,46,0,,46,2,0,0,0,2,0,0,,,,0,0,,0,
4/21/2021 23:00,0,Out of BH,46,0,,46,2,0,1,0,0,1,0,0,,,1,0,,0,
4/21/2021 23:30,0,Out of BH,47,0,,47,2,0,1,0,1,0,0,0,,,0,0,,0,
4/22/2021 0:00,0,Out of BH,0,0,,0,2,0,2,0,0,0,0,0,,,0,0,,0,
4/22/2021 0:00,0,Out of BH,0,0,,0,2,0,0,0,2,0,0,,,,0,0,,0,
4/22/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,0,1,0,0,,,1,0,,0,
4/22/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
4/22/2021 2:00,0,Out of BH,4,0,,4,7,0,1,0,3,3,0,0,,,3,0,,0,
4/22/2021 2:00,0,Out of BH,4,0,,4,1,0,0,0,1,0,0,,,,0,0,,0,
4/22/2021 3:00,0,Out of BH,6,0,,6,4,0,1,0,2,1,0,0,,,1,0,,0,
4/22/2021 5:30,0,Out of BH,11,0,,11,1,0,1,0,0,0,0,0,,,0,0,,0,
4/22/2021 5:30,0,Out of BH,11,0,,11,1,0,0,0,1,0,0,,,,0,0,,0,
4/22/2021 6:30,0,Out of BH,13,0,,13,1,0,0,0,0,1,0,0,,,1,0,,0,
4/22/2021 6:30,0,Out of BH,13,0,,13,1,0,0,0,1,0,0,,,,0,0,,0,
4/22/2021 7:00,0,Out of BH,14,0,,14,3,0,0,0,0,3,0,0,,,2,0,,0,
4/22/2021 7:00,0,Out of BH,14,0,,14,3,0,0,0,3,0,0,,,,0,0,,0,
4/22/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,0,2,0,0,,,2,0,,0,
4/22/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
4/22/2021 8:00,0,Business Hours,16,0,,16,3,0,0,0,0,3,0,0,,,3,0,,0,
4/22/2021 8:00,0,Business Hours,16,0,,16,3,0,0,0,3,0,0,,,,0,0,,0,
4/22/2021 8:30,0,Business Hours,17,0,,17,5,0,2,0,0,3,0,0,,,3,0,,0,
4/22/2021 8:30,0,Business Hours,17,0,,17,5,0,0,0,5,0,0,,,,0,0,,0,
4/22/2021 9:00,10,Business Hours,18,1203,,18,23,1,0,0,0,23,5,85.95,0.42,0.32,14,14,260,1,449
4/22/2021 9:30,4,Business Hours,19,26,,19,4,17,0,0,0,4,0,8.67,1,1,3,3,174,17,108.12
4/22/2021 10:00,8,Business Hours,20,654,,20,18,4,0,0,0,18,1,54.46,0.46,0.46,12,12,262,3,476
4/22/2021 10:00,1,Business Hours,20,14,,20,1,0,0,0,0,1,0,14,1,1,1,1,166,0,
4/22/2021 10:30,2,Business Hours,21,2704,,21,20,2,0,0,0,20,4,193.11,0.11,0.11,14,14,314,1,92
4/22/2021 11:00,4,Business Hours,22,1427,,22,13,1,0,0,0,13,1,129.75,0.33,0.17,11,11,316,1,269
4/22/2021 11:00,1,Business Hours,22,11,,22,1,0,0,0,0,1,0,11,1,1,1,1,263,0,
4/22/2021 11:30,5,Business Hours,23,1253,,23,17,1,0,0,0,17,3,104.4,0.27,0.07,12,12,220,1,162
4/22/2021 11:30,1,Business Hours,23,15,,23,1,0,0,0,0,1,0,15,1,1,1,1,281,0,
4/22/2021 12:00,8,Business Hours,24,444,,24,13,1,0,1,0,12,0,44.4,0.7,0.6,10,10,244,1,79
4/22/2021 12:30,5,Business Hours,25,46,,25,5,1,0,0,0,5,0,11.5,1,1,4,4,261,1,79
4/22/2021 12:30,1,Business Hours,25,13,,25,1,0,0,0,0,1,0,13,1,1,1,1,213,0,
4/22/2021 13:00,6,Business Hours,26,592,,26,11,1,0,1,0,10,1,65.8,0.6,0.4,9,9,282,1,182
4/22/2021 13:30,1,Business Hours,27,518,,27,6,0,0,0,0,6,1,129.4,0.2,0.2,4,4,331,0,
4/22/2021 13:30,0,Business Hours,27,281,,27,1,0,0,0,0,1,0,281,0,0,1,1,274,0,
4/22/2021 14:00,10,Business Hours,28,489,,28,14,0,0,1,0,13,0,61.13,0.75,0.5,8,8,294,0,
4/22/2021 14:00,1,Business Hours,28,13,,28,1,0,0,0,0,1,0,13,1,1,1,1,246,0,
4/22/2021 14:30,0,Business Hours,29,2165,,29,9,0,0,0,0,9,2,309.22,0,0,7,7,369,0,
4/22/2021 14:30,1,Business Hours,29,1291,,29,5,0,0,0,0,5,1,322.8,0.2,0.2,4,4,197,0,
4/22/2021 15:00,3,Business Hours,30,45,,30,3,0,0,0,0,3,0,15,1,0.67,3,3,251,0,
4/22/2021 15:00,3,Business Hours,30,27,,30,3,0,0,0,0,3,0,13.5,1,1,2,2,230,0,
4/22/2021 15:30,2,Business Hours,31,186,,31,4,0,0,0,0,4,0,62,0.5,0.5,3,3,225,0,
4/22/2021 16:00,2,Business Hours,32,392,,32,9,0,0,3,0,6,1,98,0.4,0.4,4,4,287,0,
4/22/2021 16:30,3,Business Hours,33,88,,33,5,1,1,0,0,4,0,29.25,0.67,0.67,3,3,351,1,42
4/22/2021 17:00,2,Business Hours,34,1530,,34,10,0,0,1,0,9,1,218.5,0.25,0.25,7,7,222,0,
4/22/2021 17:00,0,Business Hours,34,499,,34,2,0,0,0,0,2,1,498.5,0,0,1,1,298,0,
4/22/2021 17:30,3,Business Hours,35,684,,35,11,0,0,1,0,10,1,85.44,0.33,0.22,8,8,254,0,
4/22/2021 18:00,0,Business Hours,36,0,,36,6,0,0,0,6,0,0,,,,0,0,,0,
4/22/2021 18:00,0,Business Hours,36,0,,36,6,0,3,0,0,3,0,0,,,3,0,,0,
4/22/2021 18:30,0,Business Hours,37,0,,37,5,0,0,0,5,0,0,,,,0,0,,0,
4/22/2021 18:30,0,Business Hours,37,0,,37,5,0,3,0,0,2,0,0,,,2,0,,0,
4/22/2021 19:00,0,Business Hours,38,0,,38,6,0,0,0,6,0,0,,,,0,0,,0,
4/22/2021 19:00,0,Business Hours,38,0,,38,6,0,3,0,0,3,0,0,,,3,0,,0,
4/22/2021 19:30,0,Business Hours,39,0,,39,8,0,0,0,8,0,0,,,,0,0,,0,
4/22/2021 19:30,0,Business Hours,39,0,,39,8,0,7,0,0,1,0,0,,,1,0,,0,
4/22/2021 20:00,0,Business Hours,40,0,,40,7,0,0,0,7,0,0,,,,0,0,,0,
4/22/2021 20:00,0,Business Hours,40,0,,40,7,0,5,0,0,2,0,0,,,1,0,,0,
4/22/2021 20:30,0,Business Hours,41,0,,41,3,0,0,0,3,0,0,,,,0,0,,0,
4/22/2021 20:30,0,Business Hours,41,0,,41,7,0,2,0,2,3,0,0,,,3,0,,0,
4/22/2021 21:00,0,Business Hours,42,0,,42,2,0,0,0,2,0,0,,,,0,0,,0,
4/22/2021 21:00,0,Business Hours,42,0,,42,2,0,1,0,0,1,0,0,,,0,0,,0,
4/22/2021 21:30,0,Business Hours,43,0,,43,6,0,0,0,6,0,0,,,,0,0,,0,
4/22/2021 21:30,0,Business Hours,43,0,,43,6,0,1,0,0,5,0,0,,,5,0,,0,
4/22/2021 22:30,0,Out of BH,45,0,,45,1,0,0,0,1,0,0,,,,0,0,,0,
4/22/2021 22:30,0,Out of BH,45,0,,45,5,0,2,0,2,1,0,0,,,1,0,,0,
4/22/2021 23:00,0,Out of BH,46,0,,46,2,0,1,0,1,0,0,0,,,0,0,,0,
4/22/2021 23:30,0,Out of BH,47,0,,47,1,0,0,0,1,0,0,,,,0,0,,0,
4/22/2021 23:30,0,Out of BH,47,0,,47,1,0,0,0,0,1,0,0,,,1,0,,0,
4/23/2021 0:00,0,Out of BH,0,0,,0,3,0,0,0,1,2,0,0,,,1,0,,0,
4/23/2021 0:00,0,Out of BH,0,0,,0,1,0,0,0,1,0,0,,,,0,0,,0,
4/23/2021 1:00,0,Out of BH,2,0,,2,1,0,1,0,0,0,0,0,,,0,0,,0,
4/23/2021 1:00,0,Out of BH,2,0,,2,1,0,0,0,1,0,0,,,,0,0,,0,
4/23/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,0,1,0,0,,,1,0,,0,
4/23/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
4/23/2021 2:30,0,Out of BH,5,0,,5,2,0,0,0,1,1,0,0,,,1,0,,0,
4/23/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,0,1,0,0,,,1,0,,0,
4/23/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,1,0,0,,,,0,0,,0,
4/23/2021 6:30,0,Out of BH,13,0,,13,2,0,0,0,0,2,0,0,,,2,0,,0,
4/23/2021 6:30,0,Out of BH,13,0,,13,2,0,0,0,2,0,0,,,,0,0,,0,
4/23/2021 7:00,0,Out of BH,14,0,,14,4,0,2,0,0,2,0,0,,,1,0,,0,
4/23/2021 7:00,0,Out of BH,14,0,,14,4,0,0,0,4,0,0,,,,0,0,,0,
4/23/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,0,2,0,0,,,2,0,,0,
4/23/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
4/23/2021 8:00,0,Business Hours,16,0,,16,8,0,3,0,0,5,0,0,,,5,0,,0,
4/23/2021 8:00,0,Business Hours,16,0,,16,8,0,0,0,8,0,0,,,,0,0,,0,
4/23/2021 8:30,0,Business Hours,17,0,,17,2,0,1,0,0,1,0,0,,,1,0,,0,
4/23/2021 8:30,0,Business Hours,17,0,,17,2,0,0,0,2,0,0,,,,0,0,,0,
4/23/2021 9:00,1,Business Hours,18,457,,18,2,0,0,0,0,2,0,228.5,0.5,0.5,2,2,396,0,
4/23/2021 9:00,5,Business Hours,18,974,,18,14,15,0,0,0,14,1,97.36,0.36,0.18,10,10,288,14,106.21
4/23/2021 9:30,2,Business Hours,19,2280,,19,25,4,2,1,0,22,11,285.05,0.11,0.05,8,8,293,4,186.5
4/23/2021 10:00,12,Business Hours,20,425,,20,19,10,0,1,0,18,2,42.5,0.67,0.5,10,10,274,10,152.7
4/23/2021 10:00,1,Business Hours,20,5,,20,1,0,0,0,0,1,0,5,1,1,1,1,191,0,
4/23/2021 10:30,8,Business Hours,21,667,,21,15,0,0,0,0,15,0,47.64,0.5,0.29,14,14,243,0,
4/23/2021 11:00,16,Business Hours,22,287,,22,18,0,0,1,0,17,0,19.13,0.93,0.6,15,15,247,0,
4/23/2021 11:00,1,Business Hours,22,7,,22,1,0,0,0,0,1,0,7,1,1,1,1,228,0,
4/23/2021 11:30,7,Business Hours,23,1155,,23,18,0,0,2,0,16,3,88.81,0.44,0.25,13,13,306,0,
4/23/2021 11:30,2,Business Hours,23,23,,23,2,0,0,0,0,2,0,11.5,1,1,2,2,235,0,
4/23/2021 12:00,8,Business Hours,24,618,,24,13,0,0,0,0,13,0,61.8,0.6,0.3,10,10,200,0,
4/23/2021 12:30,6,Business Hours,25,52,,25,6,0,0,0,0,6,0,13,1,0.75,4,4,262,0,
4/23/2021 13:00,5,Business Hours,26,115,,26,6,0,0,0,0,6,0,19.17,0.83,0.5,6,6,212,0,
4/23/2021 13:30,12,Business Hours,27,289,,27,14,0,0,1,0,13,0,26.27,0.91,0.82,11,11,270,0,
4/23/2021 13:30,1,Business Hours,27,9,,27,1,0,0,0,0,1,0,9,1,1,1,1,348,0,
4/23/2021 14:00,8,Business Hours,28,70,,28,8,0,0,0,0,8,0,11.67,1,1,6,6,260,0,
4/23/2021 14:30,11,Business Hours,29,254,,29,15,0,0,1,0,14,1,23.08,0.75,0.58,11,11,227,0,
4/23/2021 14:30,2,Business Hours,29,14,,29,2,0,0,0,0,2,0,14,1,1,1,1,486,0,
4/23/2021 15:00,8,Business Hours,30,75,,30,9,1,0,1,0,8,1,10.75,1,0.88,7,7,181,1,143
4/23/2021 15:30,7,Business Hours,31,475,,31,10,0,0,0,0,10,0,52.78,0.67,0.67,9,9,273,0,
4/23/2021 15:30,1,Business Hours,31,11,,31,1,0,0,0,0,1,0,11,1,1,1,1,376,0,
4/23/2021 16:00,5,Business Hours,32,37,,32,5,1,0,0,0,5,0,12.33,1,1,3,3,156,1,37
4/23/2021 16:30,6,Business Hours,33,69,,33,7,0,0,1,0,6,0,13.8,1,1,5,5,224,0,
4/23/2021 16:30,2,Business Hours,33,39,,33,2,0,0,0,0,2,0,19.5,1,0.5,2,2,263,0,
4/23/2021 17:00,8,Business Hours,34,256,,34,9,0,0,0,0,9,0,28.44,0.89,0.78,9,9,308,0,
4/23/2021 17:00,3,Business Hours,34,29,,34,3,0,0,0,0,3,0,14.5,1,1,2,2,266,0,
4/23/2021 17:30,4,Business Hours,35,39,,35,4,0,0,0,0,4,0,9.75,1,1,4,4,253,0,
4/23/2021 17:30,1,Business Hours,35,12,,35,1,0,0,0,0,1,0,12,1,1,1,1,316,0,
4/23/2021 18:00,0,Business Hours,36,0,,36,5,0,0,0,5,0,0,,,,0,0,,0,
4/23/2021 18:00,0,Business Hours,36,0,,36,9,0,2,0,2,5,0,0,,,4,0,,0,
4/23/2021 18:30,0,Business Hours,37,0,,37,6,0,0,0,6,0,0,,,,0,0,,0,
4/23/2021 18:30,0,Business Hours,37,0,,37,6,0,3,0,0,3,0,0,,,2,0,,0,
4/23/2021 19:00,0,Business Hours,38,0,,38,4,0,0,0,4,0,0,,,,0,0,,0,
4/23/2021 19:00,0,Business Hours,38,0,,38,6,0,2,0,1,3,0,0,,,2,0,,0,
4/23/2021 19:30,0,Business Hours,39,0,,39,8,0,0,0,8,0,0,,,,0,0,,0,
4/23/2021 19:30,0,Business Hours,39,0,,39,8,0,5,0,0,3,0,0,,,3,0,,0,
4/23/2021 20:00,0,Business Hours,40,0,,40,9,0,0,0,9,0,0,,,,0,0,,0,
4/23/2021 20:00,0,Business Hours,40,0,,40,9,0,5,0,0,4,0,0,,,4,0,,0,
4/23/2021 20:30,0,Business Hours,41,0,,41,4,0,0,0,4,0,0,,,,0,0,,0,
4/23/2021 20:30,0,Business Hours,41,0,,41,8,0,2,0,2,4,0,0,,,4,0,,0,
4/23/2021 21:00,0,Business Hours,42,0,,42,3,0,0,0,3,0,0,,,,0,0,,0,
4/23/2021 21:00,0,Business Hours,42,0,,42,3,0,0,0,0,3,0,0,,,3,0,,0,
4/23/2021 21:30,0,Business Hours,43,0,,43,3,0,0,0,3,0,0,,,,0,0,,0,
4/23/2021 21:30,0,Business Hours,43,0,,43,3,0,1,0,0,2,0,0,,,2,0,,0,
4/23/2021 22:00,0,Out of BH,44,0,,44,1,0,0,0,1,0,0,,,,0,0,,0,
4/23/2021 22:00,0,Out of BH,44,0,,44,3,0,2,0,1,0,0,0,,,0,0,,0,
4/23/2021 22:30,0,Out of BH,45,0,,45,2,0,0,0,2,0,0,,,,0,0,,0,
4/23/2021 22:30,0,Out of BH,45,0,,45,4,0,3,0,1,0,0,0,,,0,0,,0,
4/23/2021 23:00,0,Out of BH,46,0,,46,2,0,0,0,2,0,0,,,,0,0,,0,
4/23/2021 23:00,0,Out of BH,46,0,,46,6,0,3,0,2,1,0,0,,,1,0,,0,
